Pred,group,累计里程_Pred,数据采集时间,累计里程,安时容量,平均容量,平均容量_pred
126.14480590820312,265.0,352963.40625,2022-04-23 21:37:42,352963.4,131.33459595959596,125.54355343479678,125.6730501579516
125.90182495117188,266.0,353125.5,2022-04-24 02:17:03,353125.5,130.55099502487562,125.56461586687772,125.65403308290423
126.1041259765625,267.0,353215.0,2022-04-24 05:04:43,353215.0,124.16375968992249,125.5876693702076,125.6437443003935
125.4610595703125,268.0,353216.1875,2022-04-24 12:12:23,353216.2,125.3954678362573,125.5876693702076,125.6437443003935
125.26995849609375,269.0,353355.40625,2022-04-24 21:25:22,353355.4,124.8580917874396,125.51128785368762,125.67469811439514
126.33871459960938,270.0,353563.59375,2022-04-25 02:29:23,353563.6,130.7416331994645,125.4736086434945,125.69503067478989
126.18338012695312,271.0,353563.8125,2022-04-25 09:28:47,353563.8,125.81307870370372,125.4736086434945,125.69503067478989
124.96212005615234,272.0,353789.0,2022-04-25 17:42:39,353789.0,122.21237373737372,125.62574759250846,125.73737866950758
127.18649291992188,273.0,354016.0,,,,,125.72563888087417
125.27001190185547,274.0,354065.6875,2022-04-26 02:51:06,354065.7,122.0738425925926,125.68439799039126,125.72706198692322
125.40380859375,275.0,354223.6875,,,,,125.72097945213318
125.36000061035156,276.0,354424.3125,2022-04-27 01:54:42,354424.3,123.3464611872146,125.98197550636878,125.7323067188263
125.58670043945312,277.0,354567.1875,,,,,125.74112606048584
126.10118103027344,278.0,354770.1875,2022-04-28 16:35:46,354770.2,127.88743781094529,126.27700303037352,125.75619125366211
125.13986206054688,279.0,354827.5,2022-04-29 11:49:32,354827.5,123.67476851851852,126.27700303037352,125.75619125366211
125.52555084228516,280.0,355034.40625,2022-04-29 20:43:38,355034.4,123.7058933933934,126.2916729604794,125.75489974021912
125.71728515625,281.0,355279.09375,2022-04-30 04:31:10,355279.1,124.20169082125604,126.3533128059644,125.77243447303772
125.63241577148438,282.0,355279.09375,,,,,125.77243447303772
125.20376586914062,283.0,355497.8125,2022-04-30 16:13:58,355497.8,124.34793650793652,126.0816467961079,125.74435227917087
125.30421447753906,284.0,355666.09375,2022-05-01 00:02:24,355666.1,126.21011396011396,125.770509256892,125.73556420110887
126.89759826660156,285.0,355888.1875,,,,,125.73406245790679
125.29405975341797,286.0,355918.3125,2022-05-01 15:25:02,355918.3,123.31383333333332,125.88782817840725,125.73406245790679
126.59256744384766,287.0,356091.90625,,,,,125.67929022652763
126.65272521972656,288.0,356167.0,2022-05-02 06:42:16,356167.0,129.86722883597884,125.66272655678486,125.67952175798088
125.74805450439453,289.0,356389.8125,2022-05-02 14:01:12,356389.8,128.74774774774775,125.84251992639751,125.69362692997373
125.68975830078125,290.0,356582.3125,2022-05-03 17:23:18,356582.3,128.08475783475782,125.91113314188574,125.65059389386859
125.6448974609375,291.0,356800.6875,2022-05-03 23:35:49,356800.7,125.5682057057057,125.92596883349783,125.65525327410016
125.95923614501953,292.0,356988.0,2022-05-04 10:35:08,356988.0,124.50198412698413,126.02748801835918,125.6586480821882
125.45138549804688,293.0,357217.09375,2022-05-04 16:13:39,357217.1,129.27602171136652,125.99424546203863,125.67227330701104
125.26561737060547,294.0,357468.5,2022-05-05 01:53:11,357468.5,129.52189009661836,125.98389636180264,125.67709187098912
125.44326782226562,295.0,357736.40625,2022-05-05 15:19:01,357736.4,127.89430894308944,125.91704534929946,125.6682463021114
125.78327941894531,296.0,357944.6875,,,,,125.67919186183384
125.62939453125,297.0,358025.40625,2022-05-06 03:10:07,358025.4,123.08369408369408,126.08434942316512,125.6968002319336
125.32046508789062,298.0,358241.40625,2022-05-06 14:34:00,358241.4,125.45731707317071,126.07408208396764,125.69706120984307
125.25440979003906,299.0,358454.8125,2022-05-07 04:16:18,358454.8,129.06501831501834,126.20320716378882,125.64893504551479
125.68600463867188,300.0,358630.09375,2022-05-07 15:30:50,358630.1,122.53745791245794,126.12015225249932,125.6511696124899
125.37117004394531,301.0,358789.3125,2022-05-07 20:38:20,358789.3,126.16782786885244,125.89505569165276,125.5947370858028
125.55795288085938,302.0,358947.1875,2022-05-08 03:45:59,358947.2,123.58333333333331,125.77619352264882,125.64080731622104
125.53427124023438,303.0,359099.90625,2022-05-08 16:30:43,359099.9,126.2523540489642,125.58284713138578,125.646347308981
125.4550552368164,304.0,359344.09375,2022-05-09 16:09:29,359344.1,125.6814024390244,125.54564074886686,125.62320276896159
126.22386932373047,305.0,359634.09375,,,,,125.59425201416016
125.41661071777344,306.0,359656.40625,2022-05-10 02:17:30,359656.4,125.22966666666667,125.45199919020152,125.58551468387726
125.70368957519531,307.0,359865.40625,2022-05-10 15:05:30,359865.4,125.3299315619968,125.1551612202976,125.59209680557251
125.50003051757812,308.0,360091.8125,,,,,125.6002299785614
125.44609069824219,309.0,360163.09375,2022-05-11 00:33:02,360163.1,122.1683201058201,124.94607074715182,125.6002299785614
125.98793029785156,310.0,360382.1875,2022-05-11 17:12:32,360382.2,126.31327160493828,124.83209381038895,125.5742134325432
125.66085815429688,311.0,360565.3125,2022-05-11 22:33:53,360565.3,125.57230392156862,124.8601581939221,125.51747917406487
125.32569885253906,312.0,360651.1875,2022-05-12 02:35:44,360651.2,126.37579787234044,124.8601581939221,125.51747917406487
125.71882629394531,313.0,360730.5,2022-05-13 15:31:48,360730.5,126.18429487179488,124.8601581939221,125.51747917406487
125.14706420898438,314.0,360843.6875,2022-05-13 18:31:58,360843.7,126.41283524904216,124.876058049027,125.5113525390625
126.89581298828125,315.0,361051.6875,,,,,125.53300892223011
125.41049194335938,316.0,361108.0,2022-05-14 01:39:31,361108.0,124.12683438155138,124.73027032044412,125.53015271355125
125.01618194580078,317.0,361213.6875,2022-05-15 11:59:40,361213.7,124.2398148148148,124.77739713499776,125.48809640066965
127.08409118652344,318.0,361439.1875,,,,,125.48926783970424
125.85041809082031,319.0,361529.8125,2022-05-16 09:37:37,361529.8,123.44444444444446,124.7861877662542,125.48724769143497
125.21353149414062,320.0,361614.8125,,,,,125.49692041733685
125.38337707519531,321.0,361771.0,2022-05-16 19:51:19,361771.0,124.67525252525252,124.72979675538072,125.47811126708984
125.09071350097656,322.0,361912.5,2022-05-17 01:25:17,361912.5,124.62841130604288,124.75811523568092,125.47596588134766
125.32339477539062,323.0,362146.59375,2022-05-17 16:28:10,362146.6,123.0781746031746,124.75257418785732,125.44680829729353
125.25534057617188,324.0,362337.90625,,,,,125.44551260811942
125.9921875,325.0,362357.40625,2022-05-18 07:24:01,362357.4,121.85507246376812,124.67804103373548,125.44551260811942
125.52587890625,326.0,362549.59375,2022-05-18 14:13:35,362549.6,124.29462826797386,124.65296832111002,125.48771841866629
125.1375503540039,327.0,362744.59375,2022-05-18 21:31:12,362744.6,125.49426328502416,124.77602101159694,125.46156638009208
125.04740142822266,328.0,362834.40625,2022-05-19 01:33:52,362834.4,124.38271604938274,124.73960817398724,125.45539749993219
124.9582290649414,329.0,363023.6875,,,,,125.42923143174913
124.58221435546875,330.0,363023.6875,2022-05-19 18:07:14,363023.7,123.81336805555556,124.67290591476956,125.42923143174913
125.1182861328125,331.0,363253.59375,2022-05-20 01:24:35,363253.6,125.87071330589848,124.4836206518344,125.4333986554827
125.96907043457031,332.0,363409.09375,2022-05-20 13:36:21,363409.1,123.1784188034188,124.40323671028408,125.43443603515625
125.43589782714844,333.0,363596.6875,2022-05-20 21:24:57,363596.7,126.8263888888889,124.3791054203791,125.38066885811942
124.84346008300781,334.0,363668.3125,2022-05-21 01:01:31,363668.3,125.76262626262624,124.3896167136636,125.37979170855354
124.90072631835938,335.0,363684.6875,2022-05-21 10:04:16,363684.7,122.8246527777778,124.3896167136636,125.37979170855354
125.41217041015625,336.0,363868.6875,2022-05-21 15:48:07,363868.7,125.21111111111112,124.41679855463524,125.36221771240234
125.86314392089844,337.0,364059.90625,,,,,125.30626050163718
124.8386001586914,338.0,364138.90625,,,,,125.30890655517578
125.37996673583984,339.0,364377.0,2022-05-22 16:37:32,364377.0,126.41768292682929,124.56238043627738,125.32148338766659
125.20335388183594,340.0,364589.0,2022-05-23 01:31:13,364589.0,124.60850694444444,124.60393184477698,125.3438252040318
125.37126159667969,341.0,364773.59375,2022-05-23 15:14:54,364773.6,123.21727150537636,124.66496213444104,125.3482646397182
127.18089294433594,342.0,365025.6875,,,,,125.33192858014787
124.83677673339844,343.0,365114.0,2022-05-24 01:20:23,365114.0,125.36769005847952,124.66655061962491,125.31657213483538
125.19402313232422,344.0,365114.1875,,,,,125.31657213483538
125.23948669433594,345.0,365306.1875,2022-05-25 16:05:14,365306.2,123.79287439613525,124.63344211300893,125.36177105373807
125.04595184326172,346.0,365521.1875,2022-05-26 00:33:55,365521.2,124.5123106060606,124.53673042092468,125.36871274312337
126.04376983642578,347.0,365739.09375,2022-05-26 15:07:10,365739.1,124.0544532627866,124.56687051948175,125.39710956149631
125.37823486328125,348.0,365744.40625,,,,,125.39710956149631
125.1833724975586,349.0,365872.09375,,,,,125.40403535630968
125.01396179199219,350.0,366083.5,2022-05-27 17:14:39,366083.5,123.7999544626594,124.59202960163252,125.40539084540472
125.08240509033203,351.0,366242.09375,2022-05-27 22:40:50,366242.1,124.21379781420764,124.47121638651144,125.42903006417411
124.69847869873047,352.0,366295.90625,2022-05-28 02:05:11,366295.9,125.09517973856208,124.47121638651144,125.42903006417411
125.66974639892578,353.0,366477.90625,2022-05-28 19:12:54,366477.9,125.56498655913978,124.43598330438763,125.42432338169642
125.30349731445312,354.0,366617.6875,2022-05-29 01:46:36,366617.7,126.0138138138138,124.33962777310464,125.39020385742188
125.81098937988281,355.0,366803.0,2022-05-29 12:25:30,366803.0,124.74282407407408,124.41511468382082,125.3865066104465
125.89120483398438,356.0,366997.90625,,,,,125.39095009697809
125.3029556274414,357.0,367081.90625,2022-05-30 04:47:42,367081.9,125.70874792703152,124.32408885459314,125.38497759844806
125.47877502441406,358.0,367120.3125,,,,,125.39002270168729
125.528076171875,359.0,367297.40625,2022-05-30 16:40:20,367297.4,123.87184343434345,124.26571611524734,125.38100560506184
125.14768981933594,360.0,367428.59375,2022-05-31 03:42:12,367428.6,122.5414562289562,124.26571611524734,125.3751220703125
124.9884033203125,361.0,367553.0,2022-05-31 08:51:20,367553.0,124.4426638176638,124.26571611524734,125.32496176825629
126.24526977539062,362.0,367779.40625,,,,,125.35581927829318
125.83601379394531,363.0,367787.3125,,,,,125.35581927829318
125.29730224609375,364.0,367940.1875,2022-06-01 17:21:01,367940.2,121.9649237472767,124.24250604477022,125.36463991800944
125.25436401367188,365.0,368173.0,,,,,125.38975772342167
125.30836486816406,366.0,368173.5,,,,,125.38975772342167
125.36761474609375,367.0,368352.0,2022-06-02 16:27:49,368352.0,125.06092047930282,124.50484381492709,125.36512184143066
126.01786804199219,368.0,368547.40625,,,,,125.41977055867513
125.34512329101562,369.0,368619.0,2022-06-03 08:40:42,368619.0,124.84231902356905,124.54194325452012,125.43136509486607
125.25694274902344,370.0,368712.0,2022-06-04 09:05:05,368712.0,123.32142857142856,124.7681516473497,125.45907168918185
125.2474365234375,371.0,368857.3125,,,,,125.49780535016741
124.66896057128906,372.0,369029.6875,2022-06-04 19:29:37,369029.7,122.3161616161616,124.9919406877836,125.48694523402622
125.33406066894531,373.0,369212.5,2022-06-05 00:44:57,369212.5,126.0758267195767,124.9351699585597,125.4923407610725
124.76164245605469,374.0,369226.6875,,,,,125.4923407610725
125.53993225097656,375.0,369418.90625,,,,,125.46178632463727
125.16996765136719,376.0,369564.0,,,,,125.44915636848
125.04664611816406,377.0,369735.0,2022-06-06 01:39:15,369735.0,122.2758620689655,124.9301432472149,125.45355109012488
125.16331481933594,378.0,369895.40625,,,,,125.43999144610237
125.50984191894531,379.0,370070.6875,2022-06-06 23:34:26,370070.7,124.43064692982456,125.44344485465705,125.46323800086975
125.63182830810547,380.0,370097.3125,,,,,125.46323800086975
125.5570297241211,381.0,370300.0,,,,,125.418283700943
126.03976440429688,382.0,370538.59375,2022-06-07 22:04:04,370538.6,129.25879043600565,125.48073002357832,125.41793608665466
125.30018615722656,383.0,370589.59375,,,,,125.41793608665466
125.14535522460938,384.0,370826.40625,2022-06-08 16:07:53,370826.4,124.5547288359788,125.51777501865983,125.41151118278503
127.15072631835938,385.0,371012.59375,,,,,125.39392185211182
126.42880249023438,386.0,371144.8125,2022-06-09 15:32:27,371144.8,129.06611111111113,125.37886111855951,125.40722799301147
125.677490234375,387.0,371284.6875,2022-06-10 09:08:09,371284.7,126.6527777777778,125.48772412753124,125.40300369262695
125.28964233398438,388.0,371509.1875,2022-06-10 16:12:20,371509.2,127.70502645502648,125.4229598061471,125.40737724304199
125.16292572021484,389.0,371756.6875,2022-06-11 01:08:47,371756.7,127.21717171717172,125.6960632471536,125.46335023822206
125.07099914550781,390.0,371903.6875,2022-06-11 12:29:14,371903.7,123.18613834422658,125.6960632471536,125.46335023822206
125.47760009765625,391.0,372168.8125,2022-06-11 20:34:44,372168.8,124.88792438271604,125.55044726932928,125.43922678629558
125.12794494628906,392.0,372370.90625,2022-06-12 01:46:55,372370.9,128.8654806491885,125.7108435298784,125.43954953280362
125.39265441894531,393.0,372371.40625,2022-06-12 10:35:31,372371.4,126.29976851851852,125.7108435298784,125.43954953280362
125.19743347167969,394.0,372606.09375,2022-06-12 16:50:22,372606.1,127.25787037037038,125.75825821876929,125.48589177285471
125.4453125,395.0,372734.90625,2022-06-13 10:58:04,372734.9,121.1695075757576,125.53253443547128,125.47548374985203
125.28617858886719,396.0,372909.0,2022-06-13 17:39:55,372909.0,125.17013888888889,125.45594523388225,125.46383482037169
125.20819091796875,397.0,373158.3125,2022-06-14 01:53:46,373158.3,128.00839438339435,125.29535564238049,125.4394145156398
125.14894104003906,398.0,373158.40625,2022-06-14 08:40:56,373158.4,123.76805555555556,125.29535564238049,125.4394145156398
124.80475616455078,399.0,373368.8125,2022-06-14 16:07:23,373368.8,125.28350694444444,125.2813873098107,125.4490640813654
125.85154724121094,400.0,373568.3125,2022-06-15 00:14:24,373568.3,123.64792768959435,125.35471860476169,125.40715632719152
125.93724060058594,401.0,373568.59375,2022-06-15 09:26:35,373568.6,123.29456018518522,125.35471860476169,125.40715632719152
125.12176513671875,402.0,373727.5,2022-06-15 14:16:46,373727.5,125.82527777777776,125.25292269426784,125.38554045733284
125.38739013671875,403.0,373875.1875,2022-06-16 12:04:09,373875.2,123.93338041431264,125.20776607867076,125.37669349439216
125.28392028808594,404.0,374063.6875,2022-06-16 18:48:30,374063.7,125.92227095516569,125.12452406612556,125.38353498054273
125.58775329589844,405.0,374235.59375,2022-06-17 00:28:01,374235.6,129.38765432098762,125.0766692782191,125.39622654634364
126.01261901855469,406.0,374235.59375,2022-06-17 01:03:51,374235.6,124.69155092592594,125.0766692782191,125.39622654634364
125.13485717773438,407.0,374235.6875,2022-06-17 08:47:02,374235.7,126.33712121212125,125.0766692782191,125.39622654634364
124.85257720947266,408.0,374409.40625,2022-06-17 16:04:19,374409.4,124.06076388888889,125.06804957115152,125.4133799961635
125.06124877929688,409.0,374623.6875,2022-06-18 00:38:18,374623.7,123.25411522633746,125.0257658200144,125.41789266798231
125.05729675292969,410.0,374818.3125,2022-06-18 14:04:50,374818.3,126.76695736434108,124.96427680619898,125.443476425974
126.86249542236328,411.0,375089.3125,,,,,125.4502648018502
125.43740844726562,412.0,375106.40625,2022-06-19 01:48:12,375106.4,123.29996141975307,124.7009937764774,125.45728789435492
125.19091033935547,413.0,375213.6875,2022-06-20 09:19:43,375213.7,121.67056530214424,124.85216356233715,125.46761261789422
125.17261505126953,414.0,375358.5,2022-06-20 15:58:18,375358.5,123.23485838779956,125.01063368018228,125.46278481734426
125.32829284667969,415.0,375610.09375,2022-06-21 01:38:40,375610.1,124.51793981481484,125.00513350057167,125.46755795865445
125.2057876586914,416.0,375611.8125,2022-06-21 10:24:32,375611.8,125.21851851851854,125.00513350057167,125.46755795865445
125.46379089355469,417.0,375798.90625,2022-06-21 18:13:21,375798.9,124.1217105263158,124.87412252988884,125.5440394752904
125.85360717773438,418.0,375986.8125,,,,,125.57234472977488
125.32131958007812,419.0,376035.0,2022-06-22 01:39:23,376035.0,127.62798874824192,125.00498959652036,125.57234472977488
125.69386291503906,420.0,376208.09375,2022-06-22 13:39:05,376208.1,125.80864197530867,125.25491575176956,125.55378393224768
125.51541137695312,421.0,376390.1875,,,,,125.5678620209565
125.81504821777344,422.0,376572.3125,2022-06-23 21:35:03,376572.3,123.64102564102564,125.2767594200968,125.54098791825145
125.62857055664062,423.0,376742.6875,,,,,125.53778032575335
125.4761734008789,424.0,376742.6875,,,,,125.53778032575335
125.12577819824219,425.0,376742.6875,,,,,125.53778032575335
125.57583618164062,426.0,376970.40625,2022-06-24 16:44:19,376970.4,123.79953703703704,125.14583931754385,125.59515953063965
127.19071960449219,427.0,377202.09375,,,,,125.6107701195611
124.87386322021484,428.0,377202.09375,,,,,125.6107701195611
125.22098541259766,429.0,377237.3125,2022-06-25 07:23:21,377237.3,123.04325396825396,125.24470669502232,125.6107701195611
125.32829284667969,430.0,377399.0,2022-06-25 13:31:20,377399.0,125.12264109347444,125.09329310633102,125.62102021111383
125.38597869873047,431.0,377619.6875,2022-06-26 05:00:39,377619.7,126.87623456790124,125.16801525993844,125.54114336286273
125.92093658447266,432.0,377660.40625,2022-06-26 08:59:18,377660.4,127.06084656084658,125.22303707378332,125.52814674377441
125.26185607910156,433.0,377849.6875,2022-06-26 15:13:59,377849.7,125.92361111111111,125.33078236293213,125.54822455512152
127.53440856933594,434.0,378128.40625,,,,,125.58436754014757
125.56199645996094,435.0,378179.90625,2022-06-27 02:08:36,378179.9,123.10300925925924,125.88170123967086,125.58436754014757
125.63458251953125,436.0,378180.1875,,,,,125.58436754014757
125.88035583496094,437.0,378333.1875,2022-07-02 21:06:17,378333.2,128.94778481012656,125.88184177919167,125.5913912455241
125.52969360351562,438.0,378568.5,2022-07-03 17:44:24,378568.5,128.68550446998722,125.82229836094926,125.58372671944754
125.54664611816406,439.0,378775.5,2022-07-04 01:34:15,378775.5,128.07274305555552,125.65549913002434,125.58356061662947
125.4833984375,440.0,378778.90625,2022-07-04 11:17:27,378778.9,129.77631578947367,125.65549913002434,125.58356061662947
124.80552673339844,441.0,378904.0,2022-07-05 12:27:08,378904.0,121.19729344729346,125.65549913002434,125.59586530412946
125.02503967285156,442.0,379063.5,2022-07-05 16:55:38,379063.5,122.5011153198653,125.61667936291514,125.59015867445204
127.11750793457031,443.0,379316.90625,,,,,125.59293550433534
125.3385009765625,444.0,379341.1875,2022-07-06 05:58:08,379341.2,125.37380952380954,125.69570551179072,125.59293550433534
125.62322998046875,445.0,379558.90625,2022-07-06 19:32:17,379558.9,125.72579966329964,125.83228575870427,125.58575693766277
125.42630004882812,446.0,379764.1875,2022-07-07 01:57:28,379764.2,122.98161764705884,126.11421678242203,125.59873334099265
123.88319396972656,447.0,379929.90625,,,,,125.62428174700055
125.0732650756836,448.0,380121.90625,2022-07-08 04:02:22,380121.9,126.54356060606064,125.84554663670664,125.61909612019856
125.91371154785156,449.0,380348.90625,2022-07-08 16:07:52,380348.9,124.3641975308642,125.71901462870142,125.6068738301595
126.65189361572266,450.0,380538.1875,2022-07-08 22:37:03,380538.2,129.9150641025641,125.90115178162522,125.62786925466438
125.04486846923828,451.0,380622.09375,2022-07-09 01:40:14,380622.1,126.1171875,125.95916315742288,125.6305174216246
125.31108093261719,452.0,380622.5,2022-07-09 12:01:15,380622.5,130.71203703703702,125.95916315742288,125.6305174216246
125.71664428710938,453.0,380817.59375,2022-07-09 19:49:01,380817.6,124.12522401433692,126.06664901133236,125.57151217074008
125.31527709960938,454.0,380983.1875,2022-07-10 03:06:42,380983.2,126.13940329218104,125.91692158631552,125.55525454959354
125.68804931640625,455.0,381172.40625,2022-07-10 14:48:56,381172.4,121.63866120218576,125.61577323689642,125.54620682565789
125.94607543945312,456.0,381369.40625,,,,,125.5382356385927
125.39042663574219,457.0,381468.0,2022-07-11 06:36:29,381468.0,124.64618518518516,125.4066952159084,125.68668427338471
125.36672973632812,458.0,381648.6875,,,,,125.6860450538429
125.33894348144531,459.0,381846.8125,2022-07-13 16:46:36,381846.8,127.21404320987652,125.56739877537848,125.33172648661845
125.87776947021484,460.0,382059.5,,,,,125.32664613466005
125.66365051269531,461.0,382113.8125,2022-07-14 02:09:19,382113.8,125.06582952815828,125.51181335507268,125.32664613466005
125.32931518554688,462.0,382114.1875,2022-07-14 08:00:50,382114.2,128.35714285714286,125.51181335507268,125.32664613466005
126.44178771972656,463.0,382182.5,2022-07-14 12:48:37,382182.5,128.89699074074073,125.63096675333782,125.32309390337039
126.7164077758789,464.0,382372.0,,,,,125.3158950805664
125.10481262207031,465.0,382372.0,2022-07-14 19:33:58,382372.0,120.60576923076924,125.5803386123859,125.3158950805664
125.78764343261719,466.0,382579.40625,2022-07-15 02:38:35,382579.4,124.72193287037037,125.44246845886416,125.34731057974008
125.03593444824219,467.0,382579.40625,2022-07-15 08:28:40,382579.4,125.26262626262628,125.44246845886416,125.34731057974008
125.4809341430664,468.0,382748.3125,2022-07-15 15:06:51,382748.3,123.51795033670034,125.33087664200276,125.35013639009915
127.03694915771484,469.0,383008.40625,2022-07-15 23:17:12,383008.4,130.85763888888889,125.37105651721846,125.33526924328926
124.62772369384766,470.0,383008.40625,,,,,125.33526924328926
125.60875701904297,471.0,383022.5,2022-07-16 06:59:20,383022.5,126.06696428571428,125.37105651721846,125.33526924328926
125.73114776611328,472.0,383067.6875,2022-07-16 12:26:28,383067.7,127.64149305555554,125.2143666004824,125.30062123348839
125.28675842285156,473.0,383205.1875,2022-07-16 16:53:48,383205.2,126.3275848765432,125.07895239107904,125.30958598368876
125.27882385253906,474.0,383374.5,2022-07-17 00:02:00,383374.5,124.4559620596206,125.01825882248012,125.30289603568413
125.44035339355469,475.0,383573.59375,2022-07-17 13:04:00,383573.6,124.16887400793654,124.97673495323194,125.30255211724176
125.30078125,476.0,383599.09375,2022-07-17 14:51:01,383599.1,121.09795321637424,125.11719999410084,125.32560585640572
125.18890380859375,477.0,383725.6875,2022-07-18 09:34:30,383725.7,121.75154320987656,125.24603476417178,125.31553798251682
130.29812622070312,478.0,383959.40625,,,,,125.29101789319837
125.00138854980469,479.0,383968.3125,,,,,125.28825653923883
113.8264389038086,480.0,384188.40625,,,,,125.28912671407063
125.51978302001953,481.0,384188.59375,2022-07-19 06:34:54,384188.6,126.9679292929293,125.38284221622884,125.28912671407063
125.43525695800781,482.0,384391.5,2022-07-19 18:14:38,384391.5,124.16940789473684,125.29345539508914,125.33550633610906
125.17478942871094,483.0,384639.3125,2022-07-20 02:12:13,384639.3,128.96726190476193,125.02098605170212,124.92916829962479
125.3399658203125,484.0,384639.6875,,,,,124.92916829962479
125.14554595947266,485.0,384797.3125,2022-07-20 19:47:00,384797.3,121.51340155945418,124.87743032247846,124.8882866936761
125.1083984375,486.0,384956.0,2022-07-21 02:20:06,384956.0,121.444234006734,125.04172497985188,124.88775036786053
125.1834716796875,487.0,385108.59375,2022-07-21 12:35:47,385108.6,123.19580610021788,124.905712893455,124.8732862730284
125.33389282226562,488.0,385355.09375,2022-07-22 01:06:18,385355.1,125.56959378733572,124.96122339572516,124.94183514569256
125.38702392578125,489.0,385634.5,2022-07-22 17:39:23,385634.5,127.8232600732601,124.75334289182132,124.92093658447266
125.4691162109375,490.0,385853.90625,2022-07-23 13:16:53,385853.9,122.42580409356724,124.43668204769942,124.94229290936444
126.1555404663086,491.0,386087.90625,2022-07-23 23:19:04,386087.9,128.90975609756094,124.41080095509164,124.92476675245497
125.08720397949219,492.0,386242.6875,2022-07-24 03:09:46,386242.7,126.96965811965812,124.68226029527035,124.97348107231988
125.26716613769531,493.0,386458.5,2022-07-24 21:17:27,386458.5,124.7590579710145,124.6807393547486,125.0460349635074
125.39805603027344,494.0,386615.90625,2022-07-25 01:34:17,386615.9,127.3769547325103,124.6807393547486,124.90138371785481
127.40084838867188,495.0,386839.8125,,,,,125.26580501247096
124.94326782226562,496.0,386872.0,2022-07-25 17:37:55,386872.0,124.6218253968254,124.7600081693358,125.26580501247096
121.14891052246094,497.0,387071.5,,,,,125.2765773973967
125.2632827758789,498.0,387071.5,,,,,125.2765773973967
118.69263458251953,499.0,387071.5,2022-07-26 04:52:19,387071.5,120.50037537537536,124.86903342115065,125.2765773973967
121.66056823730469,500.0,387071.59375,,,,,125.2765773973967
125.32269287109375,502.0,387323.6875,,,,,125.29289076063368
126.47868347167969,501.0,387323.6875,,,,,125.29289076063368
124.97871398925781,503.0,387480.40625,2022-07-27 00:57:58,387480.4,120.47139303482582,124.96513507523174,125.3096923828125
125.3096923828125,504.0,387480.5,2022-07-27 09:48:57,387480.5,125.97685185185183,124.96513507523174,125.3096923828125
128.01724243164062,505.0,387731.90625,,,,,125.30885526869032
126.11124420166016,506.0,387868.09375,2022-07-27 20:30:28,387868.1,126.53652263374488,125.13309072321124,125.32352532280817
125.76762390136719,507.0,387900.1875,2022-07-28 12:09:07,387900.2,128.0792181069959,125.13309072321124,125.32352532280817
125.43152618408203,508.0,388053.40625,,,,,125.34870415764885
125.16902160644531,509.0,388234.6875,2022-07-29 01:24:11,388234.7,121.5214025500911,125.19092222504275,125.37324029046135
125.828857421875,510.0,388234.8125,2022-07-29 05:43:11,388234.8,121.64300411522636,125.19092222504275,125.37324029046135
125.14594268798828,511.0,388432.90625,2022-07-29 13:49:49,388432.9,123.56700779727092,125.06058382823772,125.36145638130806
127.06766510009766,512.0,388619.8125,,,,,125.34341492524018
125.17573547363281,513.0,388681.0,,,,,125.34065186349969
125.97024536132812,514.0,388745.6875,2022-07-31 11:03:50,388745.7,122.79611111111107,124.6205510755537,125.3475018063107
126.7337646484375,515.0,388910.0,2022-07-31 15:50:00,388910.0,126.53190690690693,124.58411201357976,125.34993302194695
126.03135681152344,516.0,389117.09375,2022-08-01 00:04:05,389117.1,127.30795610425238,124.46045415206456,125.35089535183377
126.08319091796875,517.0,389117.3125,2022-08-01 07:14:16,389117.3,126.94944444444444,124.46045415206456,125.35089535183377
125.61664581298828,518.0,389290.6875,2022-08-01 13:28:40,389290.7,124.13299663299662,124.46045415206456,125.35089535183377
125.78939819335938,519.0,389535.0,2022-08-02 00:04:27,389535.0,126.22883263009848,124.453438010988,125.30259166044347
125.32101440429688,520.0,389535.3125,2022-08-02 06:43:31,389535.3,125.6442652329749,124.453438010988,125.30259166044347
125.69442749023438,521.0,389737.40625,2022-08-02 15:56:23,389737.4,124.58937198067632,124.54131377713996,125.7496485710144
125.7132568359375,522.0,389943.0,,,,,125.69243860244751
125.15333557128906,523.0,390011.8125,2022-08-03 03:01:17,390011.8,126.5327842377261,124.66676057083528,125.72898763020834
125.86201477050781,524.0,390253.59375,2022-08-03 13:36:57,390253.6,126.43150684931508,124.65792069997268,125.60372734069824
126.25514221191406,525.0,390453.5,2022-08-04 10:34:20,390453.5,129.26904761904763,124.41193699958168,125.56852008450416
126.29486083984375,526.0,390707.8125,,,,,125.60209655761719
125.03311157226562,527.0,390743.40625,2022-08-04 21:58:32,390743.4,119.16734417344172,125.0804004054714,125.59769916534424
125.48800659179688,528.0,390954.5,2022-08-05 05:33:46,390954.5,125.04969879518072,125.07089330760846,125.60662770271301
125.23841857910156,529.0,391141.1875,2022-08-05 17:35:02,391141.2,119.82889660493828,125.07089330760846,125.5594974640877
125.43988800048828,530.0,391339.09375,2022-08-06 01:02:14,391339.1,123.67313546423136,125.1697968813692,125.55856691557786
125.05419921875,531.0,392036.6875,,,,,125.4280941772461
125.41183471679688,532.0,392221.1875,2022-08-09 01:21:51,392221.2,122.52151799687012,124.9160104900371,125.43892493614784
125.35655212402344,533.0,392434.8125,,,,,125.42091134878305
124.61410522460938,534.0,392434.8125,,,,,125.42091134878305
