group,数据采集时间,累计里程,安时容量,平均容量
471,2022-09-25 19:36:14,313958.7,128.37232905982904,126.45723452404027
472,2022-09-26 12:49:52,314118.3,127.70049857549856,126.47904038698492
473,2022-09-26 22:48:33,314336.6,131.44085518102372,126.54329743345177
474,2022-09-27 13:05:22,314474.9,125.07347670250894,126.54329743345177
475,2022-09-27 20:59:28,314628.3,129.03477633477635,126.65032999829683
476,2022-09-28 12:07:45,314777.1,124.5983850129199,126.8103397997346
477,2022-09-28 21:15:47,314977.2,127.74106125356124,126.36492859179927
478,2022-09-29 12:02:10,315144.1,125.43630952380953,126.66987464924836
479,2022-09-29 21:37:15,315306.8,127.16086235489225,126.57810238375629
480,2022-09-30 14:04:12,315546.6,124.48420479302834,126.30858858049326
481,2022-10-01 21:49:44,315678.4,120.94747474747476,126.13999402400908
482,2022-10-02 12:58:36,315858.8,131.17228835978835,125.8950119776926
483,2022-10-02 20:55:18,316014.2,130.27237654320987,126.08421443636938
484,2022-10-03 12:34:06,316182.3,126.70715630885122,126.03854825668579
486,2022-10-04 12:33:49,316437.9,127.33284600389862,126.1080278740049
488,2022-10-05 21:43:30,316724.7,125.70239071038252,125.87645200474223
491,2022-10-06 20:38:05,317074.4,131.41998873873874,125.90362175376418
492,2022-10-07 13:33:36,317295.0,122.42361111111111,125.95116795171838
493,2022-10-07 19:43:47,317395.9,120.7261904761905,125.95116795171838
495,2022-10-09 11:29:30,317882.2,125.46966374269007,126.13616636978122
496,2022-10-09 14:10:00,317964.4,125.08220720720722,126.13616636978122
497,2022-10-09 20:39:01,318048.1,121.98180076628353,126.1536838191478
498,2022-10-10 12:04:15,318157.2,121.6981582125604,126.25966761699003
499,2022-10-10 19:56:07,318278.6,122.06372549019606,126.27612685219928
500,2022-10-11 12:45:30,318421.3,127.21191756272404,126.09478753710339
501,2022-10-11 21:36:01,318579.0,128.75808457711443,125.80911424034984
503,2022-10-12 20:05:48,318857.7,124.90411324786324,125.80455505231897
504,2022-10-12 22:33:28,318941.3,123.9438271604938,125.59242814799855
506,2022-10-13 18:25:47,319264.8,129.37206196581195,125.58835546050284
507,2022-10-14 12:41:22,319378.9,125.1517045454545,125.58835546050284
508,2022-10-14 15:44:02,319502.2,128.6006006006006,125.58835546050284
509,2022-10-14 21:21:33,319657.5,128.96574074074076,125.36406187287838
511,2022-10-15 20:20:16,319936.5,130.17026748971196,125.67982529614737
512,2022-10-16 20:26:16,320027.6,124.60928362573098,125.67982529614737
513,2022-10-17 12:38:33,320184.2,127.4625850340136,125.67982529614737
514,2022-10-17 20:58:34,320342.1,129.0422222222222,125.67982529614737
516,2022-10-18 14:25:04,320484.6,124.95717592592592,125.71654255261996
517,2022-10-18 21:04:05,320606.4,129.12123015873016,125.89438739958835
518,2022-10-19 13:14:55,320729.1,121.40833333333336,126.10419885893975
520,2022-10-20 12:22:37,320947.4,122.5591975308642,126.26712967365974
521,2022-10-20 21:26:19,321185.0,128.4157529239766,126.12060291463298
522,2022-10-21 12:13:50,321303.3,123.97286036036034,126.12060291463298
523,2022-10-21 19:44:12,321427.2,121.3932926829268,126.1966335188061
