cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40,cell41,cell42,cell43,cell44,cell45,cell46,cell47,cell48,cell49,cell50,cell51,cell52,cell53,cell54,cell55,cell56,cell57,cell58,cell59,cell60,cell61,cell62,cell63,cell64,cell65,cell66,cell67,cell68,cell69,cell70,cell71,cell72,cell73,cell74,cell75,cell76,cell77,cell78,cell79,cell80,cell81,cell82,cell83,cell84,cell85,cell86,cell87,cell88,cell89,cell90,cell91,cell92,cell93,cell94,cell95,cell96,group,use_state,累计里程,cellCapacity
8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,8.89986111111109,9,1,70503.2,148.3310185185185
59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,59.666666666666664,9,1,70503.2,148.3310185185185
29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,9,1,70503.2,148.3310185185185
35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,9,1,70503.2,148.3310185185185
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,9,1,70503.2,148.3310185185185
31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,31.983286908077993,9,1,70503.2,148.3310185185185
3.63,3.634,3.63,3.632,3.631,3.63,3.631,3.627,3.628,3.628,3.627,3.63,3.63,3.63,3.63,3.627,3.628,3.631,3.628,3.631,3.63,3.628,3.631,3.627,3.628,3.633,3.63,3.632,3.631,3.631,3.632,3.628,3.631,3.632,3.63,3.632,3.63,3.63,3.628,3.628,3.628,3.632,3.628,3.63,3.629,3.629,3.632,3.628,3.63,3.632,3.63,3.632,3.631,3.629,3.632,3.629,3.627,3.631,3.631,3.63,3.63,3.63,3.63,3.629,3.632,3.631,3.631,3.633,3.63,3.631,3.632,3.629,3.627,3.633,3.63,3.632,3.63,3.632,3.631,3.628,3.63,3.632,3.628,3.63,3.63,3.629,3.63,3.627,3.629,3.631,3.629,3.631,3.633,3.631,3.632,3.63,9,1,70503.2,148.3310185185185
3.659,3.661,3.659,3.661,3.661,3.659,3.66,3.656,3.656,3.658,3.657,3.659,3.659,3.659,3.659,3.655,3.657,3.659,3.656,3.66,3.659,3.657,3.659,3.656,3.658,3.661,3.659,3.661,3.66,3.659,3.66,3.657,3.657,3.661,3.657,3.661,3.659,3.658,3.655,3.656,3.656,3.661,3.656,3.659,3.657,3.658,3.661,3.656,3.659,3.661,3.658,3.661,3.66,3.658,3.66,3.658,3.656,3.66,3.659,3.659,3.659,3.657,3.658,3.656,3.66,3.659,3.659,3.661,3.659,3.659,3.659,3.657,3.656,3.661,3.658,3.66,3.659,3.661,3.659,3.656,3.657,3.66,3.657,3.66,3.659,3.657,3.659,3.655,3.658,3.66,3.658,3.659,3.661,3.66,3.66,3.658,9,1,70503.2,148.3310185185185
0.028999999999999915,0.027000000000000135,0.028999999999999915,0.028999999999999915,0.03000000000000025,0.028999999999999915,0.02900000000000036,0.02900000000000036,0.028000000000000025,0.029999999999999805,0.03000000000000025,0.028999999999999915,0.028999999999999915,0.028999999999999915,0.028999999999999915,0.028000000000000025,0.028999999999999915,0.028000000000000025,0.028000000000000025,0.02900000000000036,0.028999999999999915,0.028999999999999915,0.028000000000000025,0.02900000000000036,0.029999999999999805,0.028000000000000025,0.028999999999999915,0.028999999999999915,0.02900000000000036,0.028000000000000025,0.028000000000000025,0.028999999999999915,0.026000000000000245,0.028999999999999915,0.027000000000000135,0.028999999999999915,0.028999999999999915,0.028000000000000025,0.02699999999999969,0.028000000000000025,0.028000000000000025,0.028999999999999915,0.028000000000000025,0.028999999999999915,0.028000000000000025,0.028999999999999915,0.028999999999999915,0.028000000000000025,0.028999999999999915,0.028999999999999915,0.028000000000000025,0.028999999999999915,0.02900000000000036,0.028999999999999915,0.028000000000000025,0.028999999999999915,0.02900000000000036,0.02900000000000036,0.028000000000000025,0.028999999999999915,0.028999999999999915,0.027000000000000135,0.028000000000000025,0.027000000000000135,0.028000000000000025,0.028000000000000025,0.028000000000000025,0.028000000000000025,0.028999999999999915,0.028000000000000025,0.02699999999999969,0.028000000000000025,0.02900000000000036,0.028000000000000025,0.028000000000000025,0.028000000000000025,0.028999999999999915,0.028999999999999915,0.028000000000000025,0.028000000000000025,0.027000000000000135,0.028000000000000025,0.028999999999999915,0.03000000000000025,0.028999999999999915,0.028000000000000025,0.028999999999999915,0.028000000000000025,0.028999999999999915,0.02900000000000036,0.028999999999999915,0.028000000000000025,0.028000000000000025,0.02900000000000036,0.028000000000000025,0.028000000000000025,9,1,70503.2,148.3310185185185
-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,-8.8,10,1,70503.2,141.08660130718954
-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,-8.846878198567042,10,1,70503.2,141.08660130718954
0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,0.23437805174757143,10,1,70503.2,141.08660130718954
23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,23.98472222222219,10,1,70503.2,141.08660130718954
162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,10,1,70503.2,141.08660130718954
35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,10,1,70503.2,141.08660130718954
52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,10,1,70503.2,141.08660130718954
-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,10,1,70503.2,141.08660130718954
43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,43.16274309109519,10,1,70503.2,141.08660130718954
3.658,3.661,3.66,3.661,3.66,3.66,3.66,3.656,3.657,3.658,3.657,3.659,3.66,3.659,3.66,3.656,3.657,3.659,3.657,3.66,3.659,3.657,3.659,3.657,3.658,3.661,3.659,3.659,3.66,3.659,3.661,3.657,3.658,3.661,3.657,3.66,3.659,3.659,3.656,3.657,3.656,3.661,3.657,3.658,3.658,3.659,3.66,3.657,3.659,3.66,3.658,3.662,3.66,3.658,3.66,3.657,3.656,3.66,3.659,3.659,3.659,3.658,3.658,3.656,3.659,3.659,3.659,3.662,3.659,3.66,3.661,3.658,3.656,3.661,3.659,3.66,3.658,3.661,3.66,3.657,3.658,3.661,3.657,3.659,3.658,3.658,3.659,3.656,3.658,3.659,3.657,3.659,3.661,3.659,3.661,3.658,10,1,70503.2,141.08660130718954
3.744,3.751,3.747,3.751,3.751,3.748,3.752,3.746,3.742,3.746,3.74,3.746,3.746,3.745,3.747,3.741,3.743,3.749,3.742,3.75,3.746,3.744,3.745,3.745,3.744,3.75,3.745,3.748,3.749,3.746,3.75,3.742,3.744,3.751,3.742,3.75,3.747,3.744,3.738,3.742,3.742,3.75,3.741,3.746,3.743,3.745,3.749,3.743,3.744,3.751,3.743,3.75,3.747,3.742,3.75,3.743,3.742,3.749,3.746,3.746,3.747,3.745,3.747,3.744,3.747,3.744,3.745,3.751,3.746,3.746,3.749,3.745,3.74,3.752,3.745,3.751,3.746,3.749,3.747,3.742,3.745,3.751,3.744,3.746,3.748,3.746,3.749,3.743,3.743,3.748,3.743,3.747,3.751,3.748,3.752,3.747,10,1,70503.2,141.08660130718954
0.0860000000000003,0.08999999999999986,0.08699999999999974,0.08999999999999986,0.09099999999999975,0.08800000000000008,0.09199999999999964,0.08999999999999986,0.08499999999999996,0.08800000000000008,0.08300000000000018,0.08700000000000019,0.08599999999999985,0.0860000000000003,0.08699999999999974,0.08499999999999996,0.08599999999999985,0.0900000000000003,0.08499999999999996,0.08999999999999986,0.08700000000000019,0.08700000000000019,0.0860000000000003,0.08800000000000008,0.0860000000000003,0.08899999999999997,0.0860000000000003,0.08900000000000041,0.08899999999999997,0.08700000000000019,0.08899999999999997,0.08499999999999996,0.0860000000000003,0.08999999999999986,0.08499999999999996,0.08999999999999986,0.08800000000000008,0.08500000000000041,0.08199999999999985,0.08499999999999996,0.08599999999999985,0.08899999999999997,0.08400000000000007,0.08800000000000008,0.08499999999999996,0.0860000000000003,0.08899999999999997,0.08599999999999985,0.08500000000000041,0.09099999999999975,0.08499999999999996,0.08800000000000008,0.08699999999999974,0.08400000000000007,0.08999999999999986,0.08599999999999985,0.08599999999999985,0.08899999999999997,0.08700000000000019,0.08700000000000019,0.08800000000000008,0.08700000000000019,0.08899999999999997,0.08800000000000008,0.08800000000000008,0.08500000000000041,0.0860000000000003,0.08899999999999997,0.08700000000000019,0.08599999999999985,0.08800000000000008,0.08700000000000019,0.08400000000000007,0.09099999999999975,0.0860000000000003,0.09099999999999975,0.08800000000000008,0.08800000000000008,0.08699999999999974,0.08499999999999996,0.08700000000000019,0.08999999999999986,0.08700000000000019,0.08700000000000019,0.0900000000000003,0.08800000000000008,0.0900000000000003,0.08699999999999974,0.08499999999999996,0.08900000000000041,0.08599999999999985,0.08800000000000008,0.08999999999999986,0.08900000000000041,0.09099999999999975,0.08899999999999997,10,1,70503.2,141.08660130718954
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,11,1,70503.2,131.67418699186993
